objectid,filename,title,creator,date,description,format,subject,grouping,distinction,location,collection_grouping_location_notes,accession_number,museum_entry link,collection number,file count,artist,culture,country,earliest_date,latest_date,style_or_period,materials_or_techniques,measurements[67431],creation_or_discovery site,photographer,relationships,rights,license_info
SSID22380546_IMG_2206.JPG,https://archive.org/download/SSID22380546_IMG_2206.JPG/SSID22380546_IMG_2206.JPG,Sistrum,Timothy Moore Project Collection,7/20/17,Roman bronze sistrum,image/jpeg,music;sistrum; rattle; percussion; Isis; cult of Isis; extant,,music,British Museum,,"18,930,626.10",https://www.britishmuseum.org/collection/object/G_1893-0626-1,G70/dc3,1,,Roman,,1AD,300AD,Roman Empire,Bronze,,"Rome, Italy (?)",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380545_IMG_2242.JPG,https://archive.org/download/SSID22380545_IMG_2242.JPG/SSID22380545_IMG_2242.JPG,Black-figure amphora showing men in padded costumes dancing with nude females,Timothy Moore Project Collection,7/20/17,amphora showing men dancing a comic dance in padded costume with nude females,image/jpeg,music;dance; dancing; comedy; Corinthian; theater; drama,,music,British Museum,,"19,770,501.10",https://www.britishmuseum.org/collection/object/G_1977-0501-1 ,G69/dc22,1,,Greek,Greece,560BC,540BC,Archaic Greek,Clay,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380544_IMG_2241a.JPG,https://archive.org/download/SSID22380544_IMG_2241a.JPG/SSID22380544_IMG_2241a.JPG,Red-figure hydria (water jar) showing dancing lesson,Timothy Moore Project Collection,7/20/17,"Hydria showing a draped female figure beating time, and two nude dancing girls - one holds crotala",image/jpeg,music;dance; dancing; crotala; percussion,,music,British Museum,,"18,670,508.10",https://www.britishmuseum.org/collection/object/G_1867-0508-1038 ,G69/dc22,1,Washing Painter (Attributed to),Greek,Greece,440BC,430BC,Classical Greek,Clay,,"Nola, Italy (?)",Michael Whisenhunt,IMG_2241,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380543_IMG_2241.JPG,https://archive.org/download/SSID22380543_IMG_2241.JPG/SSID22380543_IMG_2241.JPG,Red-figure astragalos (knuckle-bone) showing dramatic dance,Timothy Moore Project Collection,7/20/17,"Astragalos showing Aeolus (possibly) directing three dancers in a dance of the Clouds, in what may be a dramatic performance",image/jpeg,music;dance; dancing; Aeolus; dance of the Clouds; theater; drama,,music,British Museum,,"18,601,201.20",https://www.britishmuseum.org/collection/object/G_1860-1201-2,G69/dc22,1,Sotades Painter (attributed to),Greek,Greece,460BC,450BC,Classical Greek,Clay,,"Aegina, Greece",Michael Whisenhunt,IMG_2241a,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380542_IMG_2239.JPG,https://archive.org/download/SSID22380542_IMG_2239.JPG/SSID22380542_IMG_2239.JPG,Black-figure amphora,Timothy Moore Project Collection,7/20/17,Amphora showing two youths giving a musical performance at a festival; one plays the aulos and one sings,image/jpeg,music;aulos; tibia; wind; song; singing; auloidia; contest,,music,British Museum,,"18,490,620.90",https://www.britishmuseum.org/collection/object/G_1849-0620-9 ,G69/dc22,1,Edinburgh Painter (Attributed to),Greek,Greece,500BC,480BC,Archaic/Classical Greek,Clay,,"Nola, Italy (?)",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380541_IMG_2237a.JPG,https://archive.org/download/SSID22380541_IMG_2237a.JPG/SSID22380541_IMG_2237a.JPG,Bronze relief of Pan playing the pan-pipes,Timothy Moore Project Collection,7/20/17,Right: Bronze relief of Pan playing the syrinx,image/jpeg,music;Pan; panpipe; syrinx; wind,,music,British Museum,,"18,240,466.30",https://www.britishmuseum.org/collection/object/G_1824-0466-3,G69/dc22,1,,Etruscan,,450BC,400BC,Etruscan,Bronze,,,Michael Whisenhunt,IMG_2237,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380540_IMG_2237.JPG,https://archive.org/download/SSID22380540_IMG_2237.JPG/SSID22380540_IMG_2237.JPG,Sard sealstone showing a grasshopper playing the harp,Timothy Moore Project Collection,7/20/17,Left: Sard sealstone showing a grasshopper playing the harp,image/jpeg,music;grasshopper; sealstone; harp; string; animal,,music,British Museum,,"18,890,810.18",https://www.britishmuseum.org/collection/object/G_1889-0810-18,G69/dc22,1,,Greek,,400BC,101BC,Classical Greek/Hellenistic,Sard,,Egypt (?),Michael Whisenhunt,IMG_2237a,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380539_IMG_2236a.JPG,https://archive.org/download/SSID22380539_IMG_2236a.JPG/SSID22380539_IMG_2236a.JPG,Terracotta figure of a woman,Timothy Moore Project Collection,7/20/17,Right: Figure of a woman playing a pandoura (lute),image/jpeg,music;pandoura; lute; string; Cyprus,,music,British Museum,,"19,190,620.70",https://www.britishmuseum.org/collection/object/G_1919-0620-7,G69/dc22,1,,Greek,,310BC,290BC,Hellenistic,Terracotta,,Cyprus (?),Michael Whisenhunt,IMG_2236,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380538_IMG_2236.JPG,https://archive.org/download/SSID22380538_IMG_2236.JPG/SSID22380538_IMG_2236.JPG,Teracotta figure of a woman,Timothy Moore Project Collection,7/20/17,Left: Figure of a woman playing the kithara with a plectrum,image/jpeg,music;kithara; lyre; string; plectrum; phorbeia,,music,British Museum,,"18,460,925.36",https://www.britishmuseum.org/collection/object/G_1846-0925-36,G69/dc22,1,,Greek,,300BC,101BC,Classical Greek/Hellenistic,Terracotta,,Southern Italy (?),Michael Whisenhunt,IMG_2236a,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380537_IMG_2234.JPG,https://archive.org/download/SSID22380537_IMG_2234.JPG/SSID22380537_IMG_2234.JPG,Black-figure pinax (plate) ,Timothy Moore Project Collection,7/20/17,Pinax showing a soldier blowing a trumpet (salpinx); he wears a phorbeia,image/jpeg,music;salpinx; trumpet; brass; military,,music,British Museum,,"18,490,620.10",https://www.britishmuseum.org/collection/object/G_1849-0620-1,G69/dc22,1,Psiax (Attributed to),Greek,Greece,530BC,510BC,Archaic Greek,Clay,,Athens,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380536_IMG_2251.JPG,https://archive.org/download/SSID22380536_IMG_2251.JPG/SSID22380536_IMG_2251.JPG,Red-figure amphora of Panathenaic shape,Timothy Moore Project Collection,7/20/17,Amphora depicting a kithara player standing before a judge,image/jpeg,music;Panathenaic; kithara; lyre; string; contest; kitharoidia; song; singing,,music,British Museum,,"19,980,121.10",https://www.britishmuseum.org/collection/object/G_1998-0121-1,G69/dc24,1,Aegisthus Painter (attributed to),Greek,Greece,470BC,460BC,Classical Greek,Clay,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380535_IMG_2250.JPG,https://archive.org/download/SSID22380535_IMG_2250.JPG/SSID22380535_IMG_2250.JPG,Black-figure oinochoe (wine jug) showing a warrior dancing the Pyrrhic dance,Timothy Moore Project Collection,7/20/17,Oinochoe showing an aulos player and a warrior dancing the Pyrrhic dance ,image/jpeg,music;aulos; tibia; wind; Pyrrhic; Pyrrhic dance; dance; dancing; javelin; athlete; sports,,music,British Museum,,"18,641,007.24",https://www.britishmuseum.org/collection/object/G_1864-1007-237,G69/dc24,1,Athena Painter (Attributed to),Greek,Greece,500BC,480BC,Archaic/Classical Greek,Clay,,"Camirus, Rhodes",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380534_IMG_2248.JPG,https://archive.org/download/SSID22380534_IMG_2248.JPG/SSID22380534_IMG_2248.JPG,Black-figure krater showing athletes,Timothy Moore Project Collection,7/20/17,Krater depicting athletes and a man playing the aulos,image/jpeg,music;aulos; tibia; wind; sports; athlete; javelin; discus,,music,British Museum,,"18,630,430.20",https://www.britishmuseum.org/collection/object/G_1863-0430-2,G69/dc24,1,,Greek,Greece,520BC,500BC,Archaic Greek,Clay,,"Camirus, Rhodes",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380533_IMG_2247.JPG,https://archive.org/download/SSID22380533_IMG_2247.JPG/SSID22380533_IMG_2247.JPG,Alabaster cinerary urn depicting Odysseus and the sirens,Timothy Moore Project Collection,7/20/18,"Detail of Sirens; one plays a lyre, one plays a syrinx, and one plays the tibia",image/jpeg,music;Homer; Odysseus; Ulysses; Sirens; Odyssey; syrinx; panpipe; wind; kithara; lyre; string; tibia; aulos; funerary; myth,Alternate Angles,music,British Museum,Alabaster cinerary urn depicting Odysseus and the sirens Alternate Angles,"18,491,201.20",https://www.britishmuseum.org/collection/object/G_1849-1201-2,G69/dc42,1,,Etruscan,Italy,200BC,101BC,Etruscan,Alabaster,,,Michael Whisenhunt,IMG_2445,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380532_IMG_2245.JPG,https://archive.org/download/SSID22380532_IMG_2245.JPG/SSID22380532_IMG_2245.JPG,Alabaster cinerary urn depicting Odysseus and the sirens,Timothy Moore Project Collection,7/20/17,"Cinerary urn depicting Odysseus and the Sirens; one plays a kithara, one plays a syrinx, and one plays the tibia",image/jpeg,music;Homer; Odysseus; Ulysses; Sirens; Odyssey; syrinx; panpipe; wind; kithara; lyre; string; tibia; aulos; funerary; myth,Alternate Angles,music,British Museum,Alabaster cinerary urn depicting Odysseus and the sirens Alternate Angles,"18,491,201.20",https://www.britishmuseum.org/collection/object/G_1849-1201-2,G69/dc42,1,,Etruscan,Italy,200BC,101BC,Etruscan,Alabaster,,,Michael Whisenhunt,IMG_2247,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380531_IMG_2244.JPG,https://archive.org/download/SSID22380531_IMG_2244.JPG/SSID22380531_IMG_2244.JPG,Terracotta plaque representing a girl dancing with castanets,Timothy Moore Project Collection,7/20/17,Terracotta plaque representing a girl dancing with crotala,image/jpeg,music;crotala; percussion; dance; dancing,,music,British Museum,,"18,470,806.80",https://www.britishmuseum.org/collection/object/G_1847-0806-80,G69/dc22,1,,Greek,,460BC,440BC,Classical Greek,Terracotta,,"Melos, Greece (?)",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380530_IMG_2243.JPG,https://archive.org/download/SSID22380530_IMG_2243.JPG/SSID22380530_IMG_2243.JPG,Teracotta figure of a woman dancing,Timothy Moore Project Collection,7/20/17,Figure of a woman dancing,image/jpeg,music;dance; dancing,,music,British Museum,,"18,561,226.26",https://www.britishmuseum.org/collection/object/G_1856-1226-264 ,G69/dc22,1,,Greek,Italy,200BC,101BC,Hellenistic,Terracotta,,"Capua, Italy (?)",Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID22380529_IMG_2255.JPG,https://archive.org/download/SSID22380529_IMG_2255.JPG/SSID22380529_IMG_2255.JPG,Black-figure Panathenaic prize amphora,Timothy Moore Project Collection,7/20/17,Amphora showing a boy playing a kithara,image/jpeg,music;Panathenaic; kithara; lyre; string,,music,British Museum,,"18,491,122.20",https://www.britishmuseum.org/collection/object/G_1849-1122-2?selectedImageId=515157001 ,Not on Display,1,,Greek,Greece,560BC,540BC,Archaic Greek,Clay,,,Michael Whisenhunt,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID21789449_PA120115.JPG,https://archive.org/download/SSID21789449_PA120115.JPG/SSID21789449_PA120115.JPG,Dancers performing different steps of the oklasma,Timothy Moore Project Collection,10/12/16,Group of terracotta statues that are in different steps of the oklasma dance,image/jpeg,music;oklasma; steps of oklasma; dance,,music,Boston Museum of Fine Arts,,"01.7884, 01.7888, 01.7889, 01.7890",Link 1: http://collections.mfa.org/objects/151586/pantomime-dancer-kneeling-on-a-spoolshaped-base Link 2: http://collections.mfa.org/objects/152156/pantomime-dancer-kneeling-on-a-table Link 3: http://collections.mfa.org/objects/151588/pantomime-dancer-kneeling-on-a-table Link 4: http://collections.mfa.org/objects/151589/pantomime-dancer-kneeling-on-a-table ,Gallery 215C,1,,Greek,,500BC,401BC,Classical Greek,Terracotta,,"Athens, Greece",Timothy J. Moore,PA120114,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
SSID21787455_PA120136.JPG,https://archive.org/download/SSID21787455_PA120136.JPG/SSID21787455_PA120136.JPG,"Three-sided relief (The ""Boston"" throne)",Timothy Moore Project Collection,10/12/16,Marble throne with a boy playing the lyre on one side ,image/jpeg,music;lyre; Boston throne; string ,,music,Boston Museum of Fine Arts,,8.205,http://collections.mfa.org/objects/151033/threesided-relief-with-a-scene-of-weighing-the-boston-thr ,Gallery 207,1,,Greek,,470BC,440BC,Classical Greek,Marble,,Greece or Southern Italy?,Timothy J. Moore,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.
